d_opt,sigma_d,tissue,d,k_rel,loss
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.006812920690579608,0.0028724044293187917
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.01,0.0028769471012394113
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,1e-06,0.00020287701214773078
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,1.4677992676220705e-06,0.00026790673669185774
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,2.1544346900318822e-06,0.0003654064594189318
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,3.162277660168379e-06,0.0005061864876538116
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,4.641588833612782e-06,0.0006984820443134734
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,6.8129206905796085e-06,0.0009431418977863093
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,9.999999999999999e-06,0.0012297218026841937
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,1.4677992676220675e-05,0.001536527928986157
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,2.1544346900318823e-05,0.0018360925394065235
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,3.1622776601683795e-05,0.0021037067025166424
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,4.641588833612772e-05,0.002323990942295264
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,6.812920690579608e-05,0.002492496161091356
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.0001,0.002613415476407427
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.0001467799267622069,0.0026961491952310944
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.00021544346900318823,0.002752333696181374
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.00031622776601683794,0.002793537866272261
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.00046415888336127773,0.0028293623389478804
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.0006812920690579609,0.002865978292258577
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.001,0.0029055927670134435
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.001467799267622069,0.002947061415661684
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.002154434690031882,0.002987366421310039
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.0031622776601683794,0.0030232046894770465
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.004641588833612777,0.0030521362937381805
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.006812920690579608,0.0030730675866255837
7.575757575757576e-08,1e-08,Transport-Permissive,2e-08,0.01,0.003086195803206423
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,1e-06,0.00019637446711765968
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,1.4677992676220705e-06,0.00025995549506148847
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,2.1544346900318822e-06,0.00035539565712532724
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,3.162277660168379e-06,0.0004932326395733784
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,4.641588833612782e-06,0.0006813487997314286
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,6.8129206905796085e-06,0.0009202947183667937
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,9.999999999999999e-06,0.0011996743346771475
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,1.4677992676220675e-05,0.0014984707310673286
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,2.1544346900318823e-05,0.001790515737205382
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,3.1622776601683795e-05,0.002052590725022073
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,4.641588833612772e-05,0.002270370094153145
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,6.812920690579608e-05,0.0024396676467080152
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.0001,0.002564253647984141
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.0001467799267622069,0.0026527802817081845
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.00021544346900318823,0.0027161372399064645
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.00031622776601683794,0.0027652478767918433
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.00046415888336127773,0.002809098240579762
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.0006812920690579609,0.0028531990466874996
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.001,0.002899118646698411
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.001467799267622069,0.0029452674341789993
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.002154434690031882,0.00298849482832428
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.0031622776601683794,0.0030256635765356565
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.004641588833612777,0.0030546944538037885
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.006812920690579608,0.003074901289866079
7.575757575757576e-08,1e-08,Transport-Permissive,2.2500000000000003e-08,0.01,0.0030868419088644064
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,1e-06,0.00019059331280203335
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,1.4677992676220705e-06,0.00025295328831017667
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,2.1544346900318822e-06,0.0003466578991107381
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,3.162277660168379e-06,0.00048198936861293667
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,4.641588833612782e-06,0.0006664768366055934
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,6.8129206905796085e-06,0.0009003660629015398
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,9.999999999999999e-06,0.0011732996391278408
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,1.4677992676220675e-05,0.0014649087095534848
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,2.1544346900318823e-05,0.0017502415358192167
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,3.1622776601683795e-05,0.0020074025462730577
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,4.641588833612772e-05,0.0022229246472618095
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,6.812920690579608e-05,0.002392763143850739
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.0001,0.0025202816716963913
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.0001467799267622069,0.002613541342972811
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.00021544346900318823,0.0026828923973532086
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.00031622776601683794,0.002738783665155017
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.00046415888336127773,0.00278965361036225
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.0006812920690579609,0.0028403454049815606
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.001,0.0028917639068473267
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.001467799267622069,0.002941873520611532
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.002154434690031882,0.0029874048827151266
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.0031622776601683794,0.0030254168765451684
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.004641588833612777,0.0030541890582545276
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.006812920690579608,0.003073438343251325
7.575757575757576e-08,1e-08,Transport-Permissive,2.5000000000000002e-08,0.01,0.003084050937363271
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,1e-06,0.00018546370282091862
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,1.4677992676220705e-06,0.00024680748658679054
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,2.1544346900318822e-06,0.00033906560633117894
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,3.162277660168379e-06,0.00047227259089261466
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,4.641588833612782e-06,0.0006536040838651444
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,6.8129206905796085e-06,0.0008829951944155362
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,9.999999999999999e-06,0.001150123257628134
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,1.4677992676220675e-05,0.0014352499228735699
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,2.1544346900318823e-05,0.0017145523899858436
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,3.1622776601683795e-05,0.001967291218917784
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,4.641588833612772e-05,0.002180680020062203
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,6.812920690579608e-05,0.0023507183761243993
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.0001,0.002480416936743214
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.0001467799267622069,0.0025774108642361428
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.00021544346900318823,0.0026517078258599847
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.00031622776601683794,0.002713408424518518
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.00046415888336127773,0.0027704347269262184
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.0006812920690579609,0.0028269349196572307
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.001,0.002883126987927597
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.001467799267622069,0.0029365365256522526
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.002154434690031882,0.002983814438790719
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.0031622776601683794,0.00302223610537361
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.004641588833612777,0.0030504528927472953
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.006812920690579608,0.003068564928592045
7.575757575757576e-08,1e-08,Transport-Permissive,2.75e-08,0.01,0.0030777646977499
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,1e-06,0.0001809319292448367
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,1.4677992676220705e-06,0.00024144614843227388
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,2.1544346900318822e-06,0.00033251699709967825
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,3.162277660168379e-06,0.00046393748472917784
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,4.641588833612782e-06,0.0006425262400662972
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,6.8129206905796085e-06,0.0008679098215398609
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,9.999999999999999e-06,0.001129806495020541
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,1.4677992676220675e-05,0.0014090858886872597
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,2.1544346900318823e-05,0.0016829613053189493
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,3.1622776601683795e-05,0.0019316806480303087
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,4.641588833612772e-05,0.002142968791461828
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,6.812920690579608e-05,0.002312809942241355
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.0001,0.002443941949727242
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.0001467799267622069,0.0025437465143542523
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.00021544346900318823,0.0026220582421912233
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.00031622776601683794,0.002688722108225242
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.00046415888336127773,0.002751139657629713
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.0006812920690579609,0.0028127279019201277
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.001,0.0028730057770206684
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.001467799267622069,0.0029290868608260216
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.002154434690031882,0.0029775905258708725
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.0031622776601683794,0.003016034156458949
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.004641588833612777,0.003043449919518551
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.006812920690579608,0.0030603016459405863
7.575757575757576e-08,1e-08,Transport-Permissive,3.0000000000000004e-08,0.01,0.0030680587011533388
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,1e-06,0.00017696968889546944
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,1.4677992676220705e-06,0.00023682990542947104
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,2.1544346900318822e-06,0.0003269561948678086
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,3.162277660168379e-06,0.00045690338145814685
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,4.641588833612782e-06,0.000633136340054222
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,6.8129206905796085e-06,0.0008549815111446347
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,9.999999999999999e-06,0.0011122093234551343
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,1.4677992676220675e-05,0.0013862693128464908
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,2.1544346900318823e-05,0.0016552947839508603
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,3.1622776601683795e-05,0.0019003476039738975
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,4.641588833612772e-05,0.0021095167890596745
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,6.812920690579608e-05,0.0022787398837743424
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.0001,0.002410580181604811
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.0001467799267622069,0.0025123445277251783
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.00021544346900318823,0.0025938394967908686
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.00031622776601683794,0.0026647012571894817
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.00046415888336127773,0.002731791387797917
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.0006812920690579609,0.0027977543593918053
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.001,0.0028614201934395508
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.001467799267622069,0.0029195490128511325
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.002154434690031882,0.0029687708773277516
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.0031622776601683794,0.0030068855606474915
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.004641588833612777,0.003033298119863586
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.006812920690579608,0.0030488169411332575
7.575757575757576e-08,1e-08,Transport-Permissive,3.25e-08,0.01,0.0030551562283109637
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,1e-06,0.00017358485607388407
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,1.4677992676220705e-06,0.000232968826865646
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,2.1544346900318822e-06,0.000322395347144422
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,3.162277660168379e-06,0.00045119028590336063
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,4.641588833612782e-06,0.0006254742900881346
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,6.8129206905796085e-06,0.0008442904652620124
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,9.999999999999999e-06,0.0010974715017660174
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,1.4677992676220675e-05,0.0013669942411826698
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,2.1544346900318823e-05,0.0016317802736389693
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,3.1622776601683795e-05,0.0018735216948353808
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,4.641588833612772e-05,0.0020805406185913085
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,6.812920690579608e-05,0.0022487267124242393
7.575757575757576e-08,1e-08,Transport-Permissive,3.5e-08,0.0001,0.0023805927914489784
